sid,gid,gname,sname,fname,pinyin,abbr,tid,tname,pid,pname,nickname,company,join_day,height,birth_day,star_sign_12,star_sign_48,birth_place,speciality,hobby,experience,catch_phrase,weibo_uid,weibo_verifier,blood_type,tieba_kw,status
30072,30,GNZ,毕瑞珊,毕 瑞珊,Bi RuiShan,BRS,303,Z,3003,GNZ48 三期生,小珊子、melody,广州丝芭文化传媒有限公司,2017-10-01,167,01.13,摩羯座,支配摩羯座，支配的一周，1.10-1.16,中国 辽宁 ,钢琴、运动,嘻哈、吉他、吃,2017.10.1 加入GNZ48三期生<br>2017.12.31 升格加入GNZ48 Team Z,大家好，我是GNZ48 的毕瑞珊。,6196031461,fbd2bd61,B,gnz48,99
30048,30,GNZ,陈桂君,陈 桂君,Chen GuiJun,CGJ,303,Z,3001,GNZ48 一期生,阿邪、邪酱,广州丝芭文化传媒有限公司,2016-10-23,160,10.08,天秤座,社会天秤座，社会的一周，10.3-10.10,中国 四川 ,配音、混音、长跑,看日剧、翻唱,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6034777701,d529a5f6,-,gnz48,99
30052,30,GNZ,陈梓荧,陈 梓荧,Chen ZiYing,CZY,303,Z,3001,GNZ48 一期生,Pica、闪闪,广州丝芭文化传媒有限公司,2016-10-23,158,01.07,摩羯座,决心摩羯座，决心的一周，1.3-1.9,中国 广东 ,艺术体操、小提琴、吐槽,星座塔罗占卜、古典乐、吉他、滑板、扮靓、ACG,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6034488423,d529a5f6,-,gnz48,99
30044,30,GNZ,代玲,代 玲,Dai Ling,DL,303,Z,3001,GNZ48 一期生,Darling、呆呆,广州丝芭文化传媒有限公司,2016-10-23,163,09.17,处女座,真我处女座，真我的一周，9.11-9.18,中国 四川 ,爵士舞、古筝、劈叉,听音乐、旅游、睡觉,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6047256977,778540f1,-,gnz48,99
30040,30,GNZ,杜秋霖,杜 秋霖,Du QiuLin,DQL,303,Z,3001,GNZ48 一期生,蚯蚓、阿喵,广州丝芭文化传媒有限公司,2016-10-23,168,08.24,处女座,狮子处女座，敞开的交界，8.19-8.25,中国 四川 ,宅舞、画画、尤克里里、日语,玩游戏、DIY、看动漫、COS、摄影、旅游,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ)<br>2018.07.28 GNZ48 TOP16 第十三名,#,6034495212,d529a5f6,-,gnz48,99
30077,30,GNZ,何梦瑶,何 梦瑶,He MengYao,HMY,303,Z,3003,GNZ48 三期生,kamuyou、摇一摇、梦瑶,广州丝芭文化传媒有限公司,2017-10-01,157,05.12,金牛座,纯真金牛座，纯真的一周，5.11-5.18,中国 湖北 ,宅舞、睡觉、日语,电子竞技、看恐怖电影,2017.10.1 加入GNZ48三期生<br>2017.12.31 升格加入GNZ48 Team Z,大家好，我是GNZ48 的何梦瑶。,6372310435,a28ad50d,B,gnz48,99
30063,30,GNZ,赖俊亦,赖 俊亦,Lai JunYi,LJY,303,Z,3002,GNZ48 二期生,小懒 小赖,广州丝芭文化传媒有限公司,2017-04-29,164,07.28,狮子座,权威狮子座，权威的一周，7.26-8.2,中国 四川 ,拉丁舞、脸特长,看吃播、看小说、剁手,2017.04.29 加入GNZ48二期生<br>2017.04.29 加入GNZ48TeamZ队（TeamZ）,,6226714312,9f841b18,AB,gnz48,99
30079,30,GNZ,梁婉琳,梁 婉琳,Liang WanLin,LWL,303,Z,3003,GNZ48 三期生,晚晚、言言子、Ailsa,广州丝芭文化传媒有限公司,2017-10-01,167,10.12,天秤座,戏剧天秤座，戏剧的一周，10.11-10.18,中国 广西 ,唱歌、舞蹈、颜艺qwq,rap、傲娇、睡觉、小裙子,2017.10.1 加入GNZ48三期生<br>2017.12.31 升格加入GNZ48 Team Z<br>2018.07.28 GNZ48 TOP16 第十四名,大家好，我是GNZ48 的梁婉琳。,6375460788,a28ad50d,B,gnz48,99
30054,30,GNZ,龙亦瑞,龙 亦瑞,Long YiRui,LYR,303,Z,3001,GNZ48 一期生,瑞子、大王,广州丝芭文化传媒有限公司,2016-10-23,158,10.02,天秤座,完美天秤座，完美主义的一周，9.25-10.2,中国 四川 ,烹饪、吃、民族舞,COS、打游戏、减肥,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ)<br>2017.09.16 GNZ48TeamZ队（TeamZ）副队长任命<br>2018.07.28 GNZ48 TOP16 第十五名,#,6034492357,d529a5f6,-,gnz48,99
30043,30,GNZ,农燕萍,农 燕萍,Nong YanPing,NYP,303,Z,3001,GNZ48 一期生,奶瓶、燕燕,广州丝芭文化传媒有限公司,2016-10-23,160,07.30,狮子座,权威狮子座，权威的一周，7.26-8.2,中国 广西 ,烹饪、剪辑、秒哭,喝可乐、傻笑、喜欢猫和狗、听歌 、看电影、旅游,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ)<br>2017.09.16 GNZ48TeamZ队（TeamZ）队长任命,#,6034212582,d529a5f6,-,gnz48,99
30050,30,GNZ,王翠菲,王 翠菲,Wang CuiFei,WCF,303,Z,3001,GNZ48 一期生,加菲、Aurora,广州丝芭文化传媒有限公司,2016-10-23,169,02.21,双鱼座,水瓶双鱼座，敏感的交界，2.16-2.22,中国 广东 ,拉丁舞,收集表情包 、DIY甜品和蛋糕、养小动物、搞笑,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6034777428,d529a5f6,-,gnz48,99
30055,30,GNZ,王炯义,王 炯义,Wang JiongYi,WJY,303,Z,3001,GNZ48 一期生,囧囧,广州丝芭文化传媒有限公司,2016-10-23,172,06.05,双子座,语言双子座，新语言的一周，6.3-6.10,中国 新疆 ,画画、特能吃、腿特长,喜欢哈士奇、看and模仿鬼畜视频、美食、玩游戏,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ)<br>2017.07.29 GNZ48 TOP16 第十六名,#,6033924165,d529a5f6,-,gnz48,99
30042,30,GNZ,王偲越,王 偲越,Wang SiYue,WSY,303,Z,3001,GNZ48 一期生,四月、菜菜,广州丝芭文化传媒有限公司,2016-10-23,166,02.19,双鱼座,水瓶双鱼座，敏感的交界，2.16-2.22,中国 江苏 ,民族舞、二胡、架子鼓、尤克里里,游泳、摄影、模仿、抓娃娃、养宠物、坐过山车,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ)<br>2017.07.29 GNZ48 TOP16 第十五名,#,6034210438,d529a5f6,-,gnz48,99
30047,30,GNZ,杨可璐,杨 可璐,Yang KeLu,YKL,303,Z,3001,GNZ48 一期生,羊驼、各各,广州丝芭文化传媒有限公司,2016-10-23,166,08.10,狮子座,力平衡狮子座，力平衡的一周，8.3-8.10,中国 湖北 ,绘画、写段子,睡觉、打游戏、古风,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6034780322,d529a5f6,-,gnz48,99
30083,30,GNZ,叶晓梦,叶 晓梦,Ye XiaoMeng,YXM,303,Z,3003,GNZ48 三期生,big梦、sunwer,广州丝芭文化传媒有限公司,2017-10-01,167,11.29,射手座,独立射手座，独立的一周，11.25-12.2,中国 广东 ,突然表情包,舞蹈、学韩语、追星、吃东西,2017.10.01 加入GNZ48三期生<br>2018.06.01 升格加入GNZ48&nbsp;Team&nbsp;Z,大家好，我是GNZ48 Team Z的叶晓梦。,6375458920,a28ad50d,B,gnz48,99
30046,30,GNZ,杨媛媛,杨 媛媛,Yang YuanYuan,YYY,303,Z,3001,GNZ48 一期生,杨导、元宝、circle,广州丝芭文化传媒有限公司,2016-10-23,170,12.17,射手座,泰坦神射手座，巨人的一周，12.11-12.18,中国 四川 ,唱歌、吉他、话唠、模仿、搞怪,讲川普、听音乐、吃火锅、打麻将、旅游,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ)<br>2018.07.28 GNZ48 TOP16 第十二名,#,6034493369,d529a5f6,-,gnz48,99
30084,30,GNZ,余芷媛,余 芷媛,Yu ZhiYuan,YZY,303,Z,3003,GNZ48 三期生,芷媛,广州丝芭文化传媒有限公司,2017-10-01,167,12.08,射手座,原创射手座，原创的一周，12.3-12.10,中国 湖南 ,昆曲、唱歌,吃、看动漫、打游戏、唱歌、跳舞,2017.10.1 加入GNZ48三期生<br>2017.12.31 升格加入GNZ48 Team Z,大家好，我是GNZ48 的余芷媛。,6375254027,5d547158,B,gnz48,99
30069,30,GNZ,张秋怡,张 秋怡,Zhang QiuYi,ZQY,303,Z,3002,GNZ48 二期生,Aki、乔伊、秋秋,广州丝芭文化传媒有限公司,2017-04-29,158,10.12,天秤座,戏剧天秤座，戏剧的一周，10.11-10.18,中国 广东 ,街舞、播音、烹饪、cos、DIY,逛街、吃、挑战刺激的运动，酷酷的东东,2017.04.29 加入GNZ48二期生<br>2017.04.29 加入GNZ48TeamZ队（TeamZ）,,6224124376,9f841b18,O,gnz48,99
30051,30,GNZ,赵欣雨,赵 欣雨,Zhao XinYu,ZXY,303,Z,3001,GNZ48 一期生,candy,广州丝芭文化传媒有限公司,2016-10-23,167,07.10,巨蟹座,个性巨蟹座，个性的一周，7.3-7.10,中国 广东 ,唱歌、钢琴,美食、烹饪、看动漫、旅行、听相声,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6047258201,778540f1,-,gnz48,99
30073,30,GNZ,程子钰,程 子钰,Cheng ZiYu,CZY,304,预备生,3003,GNZ48 三期生,鱼崽,广州丝芭文化传媒有限公司,2017-10-01,163,04.29,金牛座,展现金牛座，展现的一周，4.25-5.2,中国 广东 ,古筝、跳舞、写作、烹饪,写作、看小说、旅游、吃东西、养宠物,2017.10.1 加入GNZ48三期生,大家好，我是GNZ48 的程子钰。,6372420855,fbd2bd61,B,gnz48,99
30074,30,GNZ,邓惠恩,邓 惠恩,Deng HuiEn,DHE,304,预备生,3003,GNZ48 三期生,酥饼,广州丝芭文化传媒有限公司,2017-10-01,160,03.23,白羊座,双鱼白羊座，新生的交界，3.19-3.24,中国 广东 ,啦啦操、吃美食、反射弧特长,旅游、聚会、舞台表演、追剧和电影,2017.10.1 加入GNZ48三期生,大家好，我是GNZ48 的邓惠恩。,6375256585,5d547158,B,gnz48,99
30097,30,GNZ,邓熳慧,邓 熳慧,Deng ManHui,DMH,304,预备生,3006,GNZ48 六期生,小熳、慧子,广州丝芭文化传媒有限公司,2018-10-05,160,09.22,处女座,处女天秤座，美的交界，9.19-9.24,中国 湖南 ,唱歌,唱歌、舞蹈、配音,2018.10.5 加入GNZ48六期生,大家好，我是GNZ48 预备生邓熳慧。,6727306552,f942d1df,-,gnz48,99
30091,30,GNZ,郭铱宁,郭 铱宁,Guo YiNing,GYN,304,预备生,3005,GNZ48 五期生,铱一,广州丝芭文化传媒有限公司,2018-04-29,168,09.08,处女座,神秘处女座，谜样的一周，9.3-9.10,中国 陕西 ,钢琴、摄影、篮球,手账、看NBA,2018.04.29 加入GNZ48五期生,大家好，我是GNZ48 的郭铱宁。,6535134269,2e167da5,B,gnz48,99
30085,30,GNZ,李晨曦,李 晨曦,Li ChenXi,LCX,304,预备生,3004,GNZ48 四期生,抖抖,广州丝芭文化传媒有限公司,2017-11-23,163,09.01,处女座,系统化处女座，系统化的一周，8.26-9.2,中国 福建 ,唱歌、画画,唱歌,2017.11.23 加入GNZ48 四期生,大家好，我是GNZ48 的 李晨曦。,6408519423,1ed7c8f0,-,gnz48,99
30092,30,GNZ,梁娇,梁 娇,Liang Jiao,LJ,304,预备生,3005,GNZ48 五期生,大乔,广州丝芭文化传媒有限公司,2018-04-29,158,11.01,天蝎座,强烈天蝎座，强烈的一周，10.26-11.2,中国 四川 ,民族古典舞、翻双眼皮、头发特长,舞蹈、模仿、狗狗、逛街、美食,2018.04.29 加入GNZ48五期生,大家好，我是GNZ48 的梁娇。,6535125009,2e167da5,O,gnz48,99
30093,30,GNZ,梁乔,梁 乔,Liang Qiao,LQ,304,预备生,3005,GNZ48 五期生,小乔,广州丝芭文化传媒有限公司,2018-04-29,159,11.01,天蝎座,强烈天蝎座，强烈的一周，10.26-11.2,中国 四川 ,民族古典舞、模仿,跳舞、画画、旅行、美食、烹饪、狗狗,2018.04.29 加入GNZ48五期生,大家好，我是GNZ48 的梁乔。,6536479925,47f89936,O,gnz48,99
30094,30,GNZ,门秀天,门 秀天,Men XiuTian,MXT,304,预备生,3005,GNZ48 五期生,露比,广州丝芭文化传媒有限公司,2018-04-29,168,01.06,摩羯座,决心摩羯座，决心的一周，1.3-1.9,中国 山东 ,腿特长、宅舞、长笛、模特,JK制服、cosplay、看公演,2018.04.29 加入GNZ48五期生,大家好，我是GNZ48 的门秀天。,6535828744,2e167da5,AB,gnz48,99
30086,30,GNZ,舒湘,舒 湘,Shu Xiang,SX,304,预备生,3004,GNZ48 四期生,Mint、湘湘,广州丝芭文化传媒有限公司,2017-11-23,162,07.23,狮子座,巨蟹狮子座，摆荡的交界，7.19-7.25,中国 四川 ,中国舞、电子琴、钢琴,唱歌、跳舞、化妆、逗狗,2017.11.23 加入GNZ48 四期生,大家好，我是GNZ48 的 舒湘。,6406929220,b90bb856,A,gnz48,99
30081,30,GNZ,汪慕远,汪 慕远,Wang MuYuan,WMY,304,预备生,3003,GNZ48 三期生,小妖,广州丝芭文化传媒有限公司,2017-10-01,168,12.26,摩羯座,王者摩羯座，王者的一周，12.26-1.2,中国 浙江 ,长跑,画画表演cosplay、收集枪和玩偶,2017.10.1 加入GNZ48三期生,大家好，我是GNZ48 的汪慕远。,6195671369,a28ad50d,A,gnz48,99
30087,30,GNZ,王梦媛,王 梦媛,Wang MengYuan,WMY,304,预备生,3004,GNZ48 四期生,沧姐、沧子,广州丝芭文化传媒有限公司,2017-11-23,170,08.27,处女座,系统化处女座，系统化的一周，8.26-9.2,中国 广东 ,弹电吉他,宅、睡觉、lolita,2017.11.23 加入GNZ48 四期生,大家好，我是GNZ48 的 王梦媛。,6406931286,b90bb856,A,gnz48,99
30095,30,GNZ,谢菲菲,谢 菲菲,Xie FeiFei,XFF,304,预备生,3005,GNZ48 五期生,茄子、麋鹿,广州丝芭文化传媒有限公司,2018-04-29,158,01.18,摩羯座,摩羯水瓶座，神秘幻想的交界，1.17-1.22,中国 广东 ,舞蹈,唱歌、旅游、美食、收集有意义的物件和照片,2018.04.29 加入GNZ48五期生,大家好，我是GNZ48 的谢菲菲。,6535132402,2e167da5,-,gnz48,99
30089,30,GNZ,肖文静,肖 文静,Xiao WenJing,XWJ,304,预备生,3004,GNZ48 四期生,茶搽,广州丝芭文化传媒有限公司,2017-11-23,161,10.21,天秤座,天秤天蝎座，戏剧与批评的交界，10.19-10.25,中国 四川 ,中国舞、爵士,舞蹈、lolita、cos、吉他,2017.11.23 加入GNZ48 四期生,大家好，我是GNZ48 的 肖文静。,6408526565,1ed7c8f0,O,gnz48,99
30098,30,GNZ,叶舒淇,叶 舒淇,Ye ShuQi,YSQ,304,预备生,3006,GNZ48 六期生,soki、叶子,广州丝芭文化传媒有限公司,2018-10-05,162,10.25,天蝎座,天秤天蝎座，戏剧与批评的交界，10.19-10.25,中国 江西 ,爵士舞,唱歌、跳舞、旅游、摄影,2018.10.5 加入GNZ48六期生,大家好，我是GNZ48 预备生叶舒淇。,6729713146,ce4432bc,A,gnz48,99
30099,30,GNZ,鄢羽蝶,鄢 羽蝶,Yan YuDie,YYD,304,预备生,3006,GNZ48 六期生,濛濛、蝶蝶、小萝,广州丝芭文化传媒有限公司,2018-10-05,168,05.10,金牛座,老师金牛座，老师的一周，5.3-5.10,中国 重庆 ,自拍、架子鼓、说唱,宅、唱歌、跳舞、打手游,2018.10.5 加入GNZ48六期生,大家好，我是GNZ48 预备生鄢羽蝶。,6728201814,f942d1df,AB,gnz48,99
30100,30,GNZ,张润,张 润,Zhang Run,ZR,304,预备生,3006,GNZ48 六期生,润、junko,广州丝芭文化传媒有限公司,2018-10-05,165,11.15,天蝎座,魅力天蝎座，魅力的一周，11.12-11.18,中国 四川 ,画画,少女漫改、日剧,2018.10.5 加入GNZ48六期生,大家好，我是GNZ48 预备生张润。,6729689855,ce4432bc,O,gnz48,99
30096,30,GNZ,章泽婷,章 泽婷,Zhang ZeTing,ZZT,304,预备生,3005,GNZ48 五期生,曦子,广州丝芭文化传媒有限公司,2018-04-29,158,10.29,天蝎座,强烈天蝎座，强烈的一周，10.26-11.2,中国 广东 ,宅舞、日语,偶像、日剧、音游、睡觉,2018.04.29 加入GNZ48五期生,大家好，我是GNZ48 的章泽婷。,6276999889,c4bf6652,AB,gnz48,99
30090,30,GNZ,张紫颖,张 紫颖,Zhang ZiYing,ZZY,304,预备生,3004,GNZ48 四期生,颖妹、影子,广州丝芭文化传媒有限公司,2017-11-23,162,03.16,双鱼座,梦想家双鱼座，舞者与梦想家的一周，3.11-3.18,中国 广东 ,芭蕾舞、古筝,动漫、跳舞、看漂亮小姐姐,2017.11.23 加入GNZ48 四期生,大家好，我是GNZ48 的 张紫颖。,6415616948,1ed7c8f0,-,gnz48,99
30059,30,GNZ,陈乐添,陈 乐添,Chen LeTian,CLT,301,G,3002,GNZ48 二期生,大添添、小仙美子,广州丝芭文化传媒有限公司,2017-04-29,165,06.19,双子座,双子巨蟹座，神奇的交界，6.19-6.24,中国 广东 ,唱歌、写歌、芭蕾、钢琴,唱歌、歌曲创作、弹琴、摄影、健身、美妆,2017.04.29 加入GNZ48二期生<br>2017.04.29 加入GNZ48TeamG队（TeamG）,,6226738316,9f841b18,O,gnz48,44
30060,30,GNZ,程一心,程 一心,Cheng YiXin,CYX,301,G,3002,GNZ48 二期生,大猩猩，小心,广州丝芭文化传媒有限公司,2017-04-29,162,01.24,水瓶座,天才水瓶座，天才的一周，1.23-1.30,中国 江西 ,写诗，倒立,读书，探索宇宙和外星人，思考人生，跳舞,2017.04.29 加入GNZ48二期生<br>2017.04.29 加入GNZ48TeamG队（TeamG）,,6224133256,9f841b18,A,gnz48,44
30005,30,GNZ,胡怡莹,胡 怡莹,Hu YiYing,HYY,301,G,1006,SNH48 六期生,小巫婆、小核桃,广州丝芭文化传媒有限公司,2016-04-20,162,03.19,双鱼座,双鱼白羊座，新生的交界，3.19-3.24,中国 内蒙古 ,一本正经地躺枪、跆拳道、模仿、单线树懒,刷牙、囤肥皂、中医、看书、ACG,2016.01.18 加入SNH48六期生<br>2016.04.20 移籍GNZ48TeamG队（TeamG),1,5886587197,8b1169cd,-,gnz48,44
30008,30,GNZ,刘梦雅,刘 梦雅,Liu MengYa,LMY,301,G,1005,SNH48 五期生,沐叶,广州丝芭文化传媒有限公司,2015-07-25,168,03.24,白羊座,双鱼白羊座，新生的交界，3.19-3.24,中国 安徽 ,打羽毛球、黑喑料理、五子棋、翻花绳,ACG、cosplay、宅舞、玩魔方,2015.07.25 加入SNH48五期生<br>2015.12.04 加入SNH48TeamXII队（TeamXII）<br>2016.04.20 移籍GNZ48TeamG队（TeamG),#,5681476803,b4a006b3,A,gnz48,44
30066,30,GNZ,刘小末,刘 小末,Liu XiaoMo,LXM,301,G,3002,GNZ48 二期生,小末，毛豆,广州丝芭文化传媒有限公司,2017-04-29,166,11.26,射手座,独立射手座，独立的一周，11.25-12.2,中国 贵州 ,模仿，讲段子，腿,唱歌，打游戏，吃东西,2017.04.29 加入GNZ48二期生<br>2017.04.29 加入GNZ48TeamG队（TeamG）,,6226723553,9f841b18,AB,gnz48,44
30009,30,GNZ,刘筱筱,刘 筱筱,Liu XiaoXiao,LXX,301,G,1005,SNH48 五期生,筱筱、大大,广州丝芭文化传媒有限公司,2015-07-25,162,11.01,天蝎座,强烈天蝎座，强烈的一周，10.26-11.2,中国 云南 ,穿越火线、网球、甩肉,宅舞、搓麻将、打扫,2015.07.25 加入SNH48五期生<br>2015.12.04 加入SNH48TeamXII队（TeamXII）<br>2016.04.20 移籍GNZ48TeamG队（TeamG),#,5681480311,b4a006b3,A,gnz48,44
30035,30,GNZ,向芸,向 芸,Xiang Yun,XY,301,G,3001,GNZ48 一期生,小软、Sharen,广州丝芭文化传媒有限公司,2016-10-01,163,06.10,双子座,语言双子座，新语言的一周，6.3-6.10,中国 湖南 ,摄影、喝奶,旅行、搖滾,2016.10.01 加入GNZ48一期生<br>2016.10.01 加入GNZ48TeamG队（TeamG）,1,6033593819,9b6fcdce,-,gnz48,44
30015,30,GNZ,张凯祺,张 凯祺,Zhang KaiQi,ZKQ,301,G,1005,SNH48 五期生,阿彪、阿Belle,广州丝芭文化传媒有限公司,2015-07-25,167,11.02,天蝎座,强烈天蝎座，强烈的一周，10.26-11.2,中国 香港 ,自言自语、跳舞、一秒变单眼皮,吐槽、连连看、古筝、汉服,2015.07.25 加入SNH48五期生<br>2015.12.04 加入SNH48 TeamXII队（TeamXII）<br>2016.04.20 移籍GNZ48 TeamG队（TeamG),#,5787347460,f74b1150,O,gnz48,44
30017,30,GNZ,周倩玉,周 倩玉,Zhou QianYu,ZQY,301,G,1006,SNH48 六期生,akuma,广州丝芭文化传媒有限公司,2016-04-20,158,04.18,白羊座,先锋白羊座，先锋的一周，4.11-4.18,中国 四川 ,颜艺、画画、吐槽、观察人类,Cosplay、ACG、日系、银魂,2016.01.18 加入SNH48六期生<br>2016.04.20 移籍GNZ48TeamG队（TeamG),1,5885155590,8b1169cd,-,gnz48,44
30038,30,GNZ,李伊虹,李 伊虹,Li YiHong,LYH,302,NIII,3001,GNZ48 一期生,橙妹er、雷猴,广州丝芭文化传媒有限公司,2016-10-02,157,10.13,天秤座,戏剧天秤座，戏剧的一周，10.11-10.18,中国 四川 ,爵士舞、硬笔书法,吃辣、可爱的女孩子,2016.10.02 加入GNZ48一期生<br>2016.10.02 加入GNZ48TeamNIII队（TeamNIII）,#,6033312477,9b6fcdce,A,gnz48,44
30039,30,GNZ,刘嘉怡,刘 嘉怡,Liu JiaYi,LJY,303,Z,3001,GNZ48 一期生,七妹、6+1,广州丝芭文化传媒有限公司,2016-10-23,167,07.19,巨蟹座,巨蟹狮子座，摆荡的交界，7.19-7.25,中国 湖南 ,钢琴、打羽毛球、跳宅舞,做梦、吃辣、追星、唱歌,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6033922472,d529a5f6,-,gnz48,44
30049,30,GNZ,王盈,王 盈,Wang Ying,WY,303,Z,3001,GNZ48 一期生,王爷、YY,广州丝芭文化传媒有限公司,2016-10-23,158,06.15,双子座,追寻双子座，追寻的一周，6.11-6.18,中国 陕西 ,睫毛特长、抽象派绘画,躺着,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6034778078,d529a5f6,-,gnz48,44
30041,30,GNZ,王秭歆,王 秭歆,Wang ZiXin,WZX,303,Z,3001,GNZ48 一期生,小王子、娉娉,广州丝芭文化传媒有限公司,2016-10-23,169,10.03,天秤座,社会天秤座，社会的一周，10.3-10.10,中国 湖南 ,游泳、短跑、主持,美食、跳舞、笑、听音乐,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6034785630,d529a5f6,-,gnz48,44
30056,30,GNZ,于珊珊,于 珊珊,Yu ShanShan,YSS,303,Z,3001,GNZ48 一期生,Yui、鱼子酱,广州丝芭文化传媒有限公司,2016-10-23,169,08.03,狮子座,力平衡狮子座，力平衡的一周，8.3-8.10,中国 河北 ,英语,宅舞、相声、哲学,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6034779235,d529a5f6,-,gnz48,44
30045,30,GNZ,张心雨,张 心雨,Zhang XinYu,ZXY,303,Z,3001,GNZ48 一期生,小雨,广州丝芭文化传媒有限公司,2016-10-23,171,03.24,白羊座,双鱼白羊座，新生的交界，3.19-3.24,中国 陕西 ,养生,考古、听广播,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6034787484,d529a5f6,-,gnz48,44
30053,30,GNZ,赵翊民,赵 翊民,Zhao YiMin,ZYM,303,Z,3001,GNZ48 一期生,猫猫、sherlyn,广州丝芭文化传媒有限公司,2016-10-23,157,08.18,狮子座,领导狮子座，领导的一周，8.11-8.18,中国 浙江 ,钢琴、写歌、唱歌,旅游、睡觉,2016.10.23 加入GNZ48一期生<br>2016.10.23 加入GNZ48TeamZ队（TeamZ),#,6047257712,778540f1,-,gnz48,44
